colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,lab_l,lab_a,lab_b
4642,3560,English (English),0,3,9,,255,0,90,54,82,25
4643,3560,English (English),0,3,10,tangerine,255,152,0,72,30,77
4644,3560,English (English),0,3,11,chartreuse,172,255,0,91,-53,88
4645,3563,English (English),0,1,0,Pink,255,0,121,54,84,8
4646,3563,English (English),0,1,1,True Blue,0,109,255,49,30,-79
4647,3563,English (English),0,1,2,Purplish pink,238,0,255,57,95,-65
4648,3563,English (English),0,1,3,Lime green,116,255,0,89,-71,85
4649,3563,English (English),0,1,4,Red,255,0,43,53,80,51
4650,3563,English (English),0,1,5,Aqua,0,255,235,90,-53,-4
4651,3563,English (English),0,1,6,Light blue,0,211,255,78,-27,-33
4652,3563,English (English),0,1,7,Blue,0,161,255,63,-1,-56
4653,3563,English (English),0,1,8,Fuchsia,255,0,218,58,93,-43
4654,3563,English (English),0,1,9,Bright green,0,255,92,88,-81,61
4655,3563,English (English),0,1,10,Green blue,0,255,188,89,-65,18
4656,3563,English (English),0,1,11,Green,0,255,120,88,-77,50
4657,3564,English (English),0,1,0,Turquoise,0,255,224,90,-56,0
4658,3564,English (English),0,1,1,Chartreuse,173,255,0,91,-53,88
4659,3564,English (English),0,1,2,Orange,255,130,0,67,41,74
4660,3564,English (English),0,1,3,Fuscia,254,0,255,60,98,-61
4661,3564,English (English),0,1,4,Pink,255,0,125,54,84,5
4662,3564,English (English),0,1,5,Butterscotch,255,216,0,87,-2,87
4663,3564,English (English),0,1,6,Cornflower blue,0,143,255,58,9,-64
4664,3564,English (English),0,1,7,Dandelion,255,212,0,86,0,86
4665,3564,English (English),0,1,8,Neon yellow,229,255,0,95,-32,92
4666,3564,English (English),0,1,9,Cyan,0,245,255,88,-43,-18
4667,3564,English (English),0,1,10,Lime green,0,255,47,87,-84,76
4668,3564,English (English),0,1,11,Crimson,255,0,67,53,81,39
4669,3565,English (English),0,1,0,Teal,0,255,189,89,-65,17
4670,3565,English (English),0,1,1,Cerulean,0,167,255,65,-4,-53
4671,3565,English (English),0,1,2,Gold,255,205,0,84,3,85
4672,3565,English (English),0,1,3,Magenta,214,0,255,53,92,-72
4673,3565,English (English),0,1,4,Lemon Lime,225,255,0,94,-33,91
4674,3565,English (English),0,1,5,Royal Blue,0,108,255,49,31,-79
4675,3565,English (English),0,1,6,Red Orange,255,92,0,60,59,70
4676,3565,English (English),0,1,7,Orange,255,126,0,66,43,73
4677,3565,English (English),0,1,8,Neon green,0,255,78,87,-82,67
4678,3565,English (English),0,1,9,Blue,0,62,255,39,59,-96
4679,3565,English (English),0,1,10,Lime,175,255,0,91,-52,88
4680,3565,English (English),0,1,11,Neon pink,255,0,130,54,84,2
4681,3560,English (English),0,6,0,hot pink,255,0,160,55,87,-13
4682,3560,English (English),0,6,1,seafoam,0,255,119,88,-78,50
4683,3560,English (English),0,6,2,neon yellow,246,255,0,96,-25,93
4684,3560,English (English),0,6,3,blue,0,57,255,38,61,-98
4685,3560,English (English),0,6,4,magenta,255,0,199,57,91,-33
4686,3560,English (English),0,6,5,carrot,255,103,0,62,54,71
4687,3560,English (English),0,6,6,Light Blue,0,166,255,65,-3,-53
4688,3560,English (English),0,6,7,rose,255,0,59,53,81,43
4689,3560,English (English),0,6,8,seafoam,0,255,173,89,-68,25
4690,3560,English (English),0,6,9,spring green,0,255,72,87,-83,69
4691,3560,English (English),0,6,10,fuschia,255,0,230,58,94,-49
4692,3560,English (English),0,6,11,yellow,255,217,0,87,-2,87
4693,3564,English (English),0,3,0,Spring green,0,255,120,88,-77,50
4694,3564,English (English),0,3,1,Cornflower blue,0,112,255,50,28,-77
4695,3564,English (English),0,3,2,Chartreuse,107,255,0,89,-73,84
4696,3564,English (English),0,3,3,Cyan,0,255,205,89,-61,9
4697,3564,English (English),0,3,4,Spring green,0,255,108,88,-79,55
4698,3564,English (English),0,3,5,Carrot,255,104,0,62,54,71
4699,3564,English (English),0,3,6,Magenta,255,0,230,58,94,-49
4700,3564,English (English),0,3,7,Neon yellow,249,255,0,96,-24,93
4701,3564,English (English),0,3,8,Fuscia,255,0,203,57,91,-35
4702,3564,English (English),0,3,9,Sky blue,0,229,255,83,-36,-25
4703,3564,English (English),0,3,10,Scarlet,255,23,0,53,78,67
4704,3564,English (English),0,3,11,Crimson,255,0,32,53,80,57
4705,3564,English (English),0,6,0,,0,5,255,32,78,-107
4706,3564,English (English),0,6,1,,146,0,255,43,84,-89
4707,3564,English (English),0,6,2,,0,130,255,55,17,-70
4708,3564,English (English),0,6,3,,255,0,100,54,82,20
4709,3564,English (English),0,6,4,,176,0,255,47,87,-82
4710,3564,English (English),0,6,5,,255,0,174,56,88,-20
4711,3564,English (English),0,6,6,,0,81,255,42,48,-90
4712,3564,English (English),0,6,7,,255,163,0,74,24,78
4713,3564,English (English),0,6,8,,0,173,255,67,-7,-50
4714,3564,English (English),0,6,9,,0,255,187,89,-65,18
4715,3564,English (English),0,6,10,,0,53,255,37,63,-99
4716,3564,English (English),0,6,11,,0,198,255,74,-21,-39
4717,3566,English (English),0,1,0,Gold,255,211,0,85,0,86
4718,3566,English (English),0,1,1,Orange,255,158,0,73,27,77
4719,3566,English (English),0,1,2,Fuchsia,255,0,149,55,86,-7
4720,3566,English (English),0,1,3,Lime green,137,255,0,90,-65,86
4721,3566,English (English),0,1,4,Neon green,238,255,0,95,-28,92
4722,3566,English (English),0,1,5,Jade green,0,255,194,89,-63,15
4723,3566,English (English),0,1,6,Sky blue,0,231,255,84,-37,-24
4724,3566,English (English),0,1,7,Bright green,0,255,109,88,-79,54
4725,3566,English (English),0,1,8,Red,255,0,60,53,81,42
4726,3566,English (English),0,1,9,Burnt orange,255,142,0,69,35,75
4727,3566,English (English),0,1,10,Magenta,237,0,255,57,95,-65
4728,3566,English (English),0,1,11,Royal blue,0,74,255,41,52,-92
4729,3565,English (English),0,3,0,Blue,0,17,255,33,76,-106
4730,3565,English (English),0,3,1,Dark Pink,255,0,145,55,85,-5
4731,3565,English (English),0,3,2,Magenta,255,0,190,57,90,-29
4732,3565,English (English),0,3,3,Red Orange,255,72,0,57,66,69
4733,3565,English (English),0,3,4,Gold,255,166,0,75,23,79
4734,3565,English (English),0,3,5,Bright Yellow,249,255,0,96,-24,93
4735,3565,English (English),0,3,6,Light Blue,0,134,255,56,15,-68
4736,3565,English (English),0,3,7,Sky Blue,0,196,255,73,-20,-40
4737,3565,English (English),0,3,8,Light Green,0,255,128,88,-76,46
4738,3565,English (English),0,3,9,Electric Blue,0,213,255,78,-28,-32
4739,3565,English (English),0,3,10,Baby Blue (tarheel blue- gross),0,140,255,58,11,-65
4740,3565,English (English),0,3,11,Teal Blue,0,255,232,90,-54,-3
4741,3563,English (English),0,3,0,Aqua,0,244,255,87,-43,-18
4742,3563,English (English),0,3,1,Lime green,218,255,0,94,-36,91
4743,3563,English (English),0,3,2,Dark blue,52,0,255,33,79,-105
4744,3563,English (English),0,3,3,Blue,0,116,255,51,26,-76
4745,3563,English (English),0,3,4,Red,255,0,68,53,81,38
4746,3563,English (English),0,3,5,Blue,0,36,255,34,71,-103
4747,3563,English (English),0,3,6,Yellow,254,255,0,97,-21,94
4748,3563,English (English),0,3,7,Purple,92,0,255,36,81,-100
4749,3563,English (English),0,3,8,Blue,0,85,255,43,45,-88
4750,3563,English (English),0,3,9,Neon green,36,255,0,87,-84,83
4751,3563,English (English),0,3,10,Light blue,0,186,255,71,-15,-44
4752,3563,English (English),0,3,11,Red,255,0,95,54,82,22
4753,3565,English (English),0,6,0,Neon Green,0,255,46,87,-84,76
4754,3565,English (English),0,6,1,Red Pink,255,0,85,53,82,28
4755,3565,English (English),0,6,2,Electric Blue,0,236,255,85,-39,-22
4756,3565,English (English),0,6,3,Neon Purple,144,0,255,42,84,-89
4757,3565,English (English),0,6,4,Magenta,255,0,230,58,94,-49
4758,3565,English (English),0,6,5,Yellow Green,118,255,0,89,-70,85
4759,3565,English (English),0,6,6,Red,255,0,36,53,80,55
4760,3565,English (English),0,6,7,Blue,0,79,255,42,49,-90
4761,3565,English (English),0,6,8,Vermillion,255,0,56,53,80,45
4762,3565,English (English),0,6,9,Teal,0,255,215,90,-58,5
4763,3565,English (English),0,6,10,Bright Violet,231,0,255,56,94,-67
4764,3565,English (English),0,6,11,Yellow,255,236,0,92,-12,90
4765,3568,English (English),0,1,0,Dark blue,0,81,255,42,48,-90
4766,3568,English (English),0,1,1,Sky blue,0,170,255,66,-6,-52
4767,3568,English (English),0,1,2,Purple,188,0,255,49,89,-79
4768,3568,English (English),0,1,3,Grass green,0,255,35,87,-85,79
4769,3568,English (English),0,1,4,Green,0,255,100,88,-80,58
4770,3568,English (English),0,1,5,Red,255,64,0,57,69,68
4771,3568,English (English),0,1,6,Ocean blue,0,209,255,77,-26,-34
4772,3568,English (English),0,1,7,Orange,255,172,0,76,20,80
4773,3568,English (English),0,1,8,Corral,0,255,204,89,-61,10
4774,3568,English (English),0,1,9,Yellow,247,255,0,96,-24,93
4775,3568,English (English),0,1,10,Lime,200,255,0,93,-43,89
4776,3568,English (English),0,1,11,Pinky red,255,0,85,53,82,28
4777,3563,English (English),0,6,0,Yellow orange,255,184,0,79,14,81
4778,3563,English (English),0,6,1,Lime green,182,255,0,92,-50,88
4779,3563,English (English),0,6,2,Pink,255,0,182,56,89,-25
4780,3563,English (English),0,6,3,Aqua,0,255,206,89,-61,9
4781,3563,English (English),0,6,4,Orange,255,129,0,67,42,74
4782,3563,English (English),0,6,5,Purple,176,0,255,47,87,-82
4783,3563,English (English),0,6,6,Pink,255,0,145,55,85,-5
4784,3563,English (English),0,6,7,Orange,255,119,0,65,47,73
4785,3563,English (English),0,6,8,Blue,0,136,255,56,13,-67
4786,3563,English (English),0,6,9,Yellow,255,223,0,88,-5,88
4787,3563,English (English),0,6,10,Red,255,50,0,55,73,68
4788,3563,English (English),0,6,11,Yellow orange,255,170,0,76,21,79
4789,3574,English (English),0,1,0,purple,169,0,255,46,86,-83
4790,3574,English (English),0,1,1,green,0,255,140,88,-74,41
4791,3574,English (English),0,1,2,yellow,207,255,0,93,-40,90
4792,3574,English (English),0,1,3,turqoise,0,255,174,89,-68,24
4793,3574,English (English),0,1,4,pink,255,0,147,55,86,-6
4794,3574,English (English),0,1,5,pink,255,0,84,53,81,29
4795,3574,English (English),0,1,6,orange,255,158,0,73,27,77
4796,3574,English (English),0,1,7,purple,152,0,255,44,85,-87
4797,3574,English (English),0,1,8,pink,255,0,238,59,95,-52
4798,3574,English (English),0,1,9,blue,0,98,255,46,37,-83
4799,3574,English (English),0,1,10,green,0,255,101,88,-80,58
4800,3574,English (English),0,1,11,pink,255,0,122,54,84,7
4801,3574,English (English),0,3,0,brick,255,79,0,58,64,69
4802,3574,English (English),0,3,1,pink,255,0,73,53,81,35
4803,3574,English (English),0,3,2,turquoise,0,236,255,85,-39,-22
4804,3574,English (English),0,3,3,orange,255,116,0,64,48,72
4805,3574,English (English),0,3,4,blue,0,212,255,78,-28,-33
4806,3574,English (English),0,3,5,blue,0,171,255,66,-6,-51
4807,3574,English (English),0,3,6,turquoise,0,255,231,90,-54,-2
4808,3574,English (English),0,3,7,turquoise,0,255,210,89,-60,7
4809,3574,English (English),0,3,8,lemon,148,255,0,90,-61,86
4810,3574,English (English),0,3,9,blue,0,118,255,52,25,-75
4811,3574,English (English),0,3,10,green,125,255,0,89,-68,85
4812,3574,English (English),0,3,11,yellow,255,224,0,89,-6,88
4813,3574,English (English),0,6,0,green,0,255,34,87,-85,79
4814,3574,English (English),0,6,1,pink,255,0,195,57,90,-31
4815,3574,English (English),0,6,2,pink,238,0,255,57,95,-65
4816,3574,English (English),0,6,3,blue,0,64,255,39,58,-96
4817,3574,English (English),0,6,4,blue,0,146,255,59,7,-62
4818,3574,English (English),0,6,5,yellow,255,246,0,94,-17,92
4819,3574,English (English),0,6,6,yellow,255,191,0,81,10,83
4820,3574,English (English),0,6,7,yellow,255,150,0,71,31,76
4821,3574,English (English),0,6,8,blue,0,9,255,32,77,-107
4822,3574,English (English),0,6,9,blue,0,90,255,44,42,-86
4823,3574,English (English),0,6,10,red,255,0,12,53,80,64
4824,3574,English (English),0,6,11,turquoise,0,199,255,74,-21,-38
4825,3575,English (English),0,1,0,turquoise,0,189,255,71,-16,-43
4826,3575,English (English),0,1,1,yellow orange,255,191,0,81,10,83
4827,3575,English (English),0,1,2,blue,0,116,255,51,26,-76
4828,3575,English (English),0,1,3,yellow green,101,255,0,89,-74,84
4829,3575,English (English),0,1,4,orange red,255,93,0,60,58,70
4830,3575,English (English),0,1,5,chartruse,171,255,0,91,-54,88
4831,3575,English (English),0,1,6,red,255,0,38,53,80,54
4832,3575,English (English),0,1,7,red orange,255,29,0,54,77,67
4833,3575,English (English),0,1,8,magenta,255,0,194,57,90,-31
4834,3575,English (English),0,1,9,pink,255,0,142,55,85,-3
4835,3575,English (English),0,1,10,orange,255,142,0,69,35,75
4836,3575,English (English),0,1,11,green,0,255,76,87,-82,67
4837,3575,English (English),0,3,0,yellow green,0,255,198,89,-63,13
4838,3575,English (English),0,3,1,turquoise,0,216,255,79,-30,-31
4839,3575,English (English),0,3,2,yellow green,0,255,170,89,-69,26
4840,3575,English (English),0,3,3,blue,0,55,255,37,62,-98
4841,3575,English (English),0,3,4,blue,15,0,255,32,79,-107
4842,3575,English (English),0,3,5,blue,0,99,255,47,37,-83
4843,3575,English (English),0,3,6,purple,198,0,255,50,90,-76
4844,3575,English (English),0,3,7,chartruse,190,255,0,92,-47,89
4845,3575,English (English),0,3,8,yellow,255,242,0,93,-15,92
4846,3575,English (English),0,3,9,yellow,248,255,0,96,-24,93
4847,3575,English (English),0,3,10,turquoise,0,249,255,89,-45,-16
4848,3575,English (English),0,3,11,blue green,0,255,232,90,-54,-3
4849,3575,English (English),0,6,0,blue,93,0,255,37,81,-99
4850,3575,English (English),0,6,1,green,0,255,94,88,-81,61
4851,3575,English (English),0,6,2,green,0,255,125,88,-77,47
4852,3575,English (English),0,6,3,red,255,0,88,53,82,26
4853,3575,English (English),0,6,4,blue,0,71,255,40,54,-93
4854,3575,English (English),0,6,5,turquiose,0,155,255,62,2,-58
4855,3575,English (English),0,6,6,magenta,255,0,220,58,93,-44
4856,3575,English (English),0,6,7,red,255,0,62,53,81,41
4857,3575,English (English),0,6,8,orange,255,174,0,77,19,80
4858,3575,English (English),0,6,9,magenta,255,0,251,60,97,-58
4859,3575,English (English),0,6,10,turquoisr,0,163,255,64,-2,-55
4860,3575,English (English),0,6,11,pink,255,0,155,55,86,-10
4861,3579,English (English),0,1,0,Green,0,255,107,88,-79,55
4862,3579,English (English),0,1,1,Neon blue,0,249,255,89,-45,-16
4863,3579,English (English),0,1,2,Pink,255,0,140,55,85,-2
4864,3579,English (English),0,1,3,Royal blue,0,84,255,43,46,-89
4865,3579,English (English),0,1,4,Yellow,255,213,0,86,0,86
4866,3579,English (English),0,1,5,Purple,195,0,255,50,89,-77
4867,3579,English (English),0,1,6,Royal blue,0,97,255,46,38,-84
4868,3579,English (English),0,1,7,Sky blue,0,193,255,73,-18,-41
4869,3579,English (English),0,1,8,Red,255,0,68,53,81,38
4870,3579,English (English),0,1,9,Lime green,0,255,139,88,-74,41
4871,3579,English (English),0,1,10,Orange,255,110,0,63,51,72
4872,3579,English (English),0,1,11,Red,255,69,0,57,67,68
4873,3579,English (English),0,3,0,Blue,0,168,255,65,-5,-52
4874,3579,English (English),0,3,1,Royal blue,0,148,255,60,6,-62
4875,3579,English (English),0,3,2,Magenta,255,0,230,58,94,-49
4876,3579,English (English),0,3,3,Teal,0,255,211,89,-59,6
4877,3579,English (English),0,3,4,Yellow,255,253,0,96,-20,94
4878,3579,English (English),0,3,5,Lime green,0,255,15,87,-85,82
4879,3579,English (English),0,3,6,Dark blue,0,27,255,33,73,-105
4880,3579,English (English),0,3,7,Coral red,255,0,100,54,82,20
4881,3579,English (English),0,3,8,Yellow green,217,255,0,94,-36,91
4882,3579,English (English),0,3,9,Blue,0,58,255,38,61,-97
4883,3579,English (English),0,3,10,Pink,255,0,143,55,85,-4
4884,3579,English (English),0,3,11,Mint green,0,255,177,89,-67,23
4885,3579,English (English),0,6,0,,255,0,33,53,80,56
4886,3579,English (English),0,6,1,,255,202,0,83,4,84
4887,3579,English (English),0,6,2,,255,0,186,56,89,-27
4888,3579,English (English),0,6,3,,255,171,0,76,20,79
4889,3579,English (English),0,6,4,,255,0,251,60,97,-58
4890,3579,English (English),0,6,5,,155,255,0,91,-59,87
4891,3579,English (English),0,6,6,,0,134,255,56,15,-68
4892,3579,English (English),0,6,7,,0,226,255,82,-35,-26
4893,3579,English (English),0,6,8,,0,255,233,90,-54,-3
4894,3579,English (English),0,6,9,,121,255,0,89,-69,85
4895,3579,English (English),0,6,10,,255,145,0,70,34,76
4896,3579,English (English),0,6,11,,99,0,255,37,81,-98
4897,3582,Norwegian Bokmål (Norsk bokmål),0,1,0,turkis,0,251,255,89,-46,-15
4898,3582,Norwegian Bokmål (Norsk bokmål),0,1,1,blå,0,70,255,40,54,-94
4899,3582,Norwegian Bokmål (Norsk bokmål),0,1,2,oransje,255,91,0,60,59,70
4900,3582,Norwegian Bokmål (Norsk bokmål),0,1,3,turkis,0,255,195,89,-63,14
4901,3582,Norwegian Bokmål (Norsk bokmål),0,1,4,fiolett,168,0,255,46,86,-84
4902,3582,Norwegian Bokmål (Norsk bokmål),0,1,5,rød,255,0,81,53,81,30
4903,3582,Norwegian Bokmål (Norsk bokmål),0,1,6,gul,255,210,0,85,0,86
4904,3582,Norwegian Bokmål (Norsk bokmål),0,1,7,rød,255,0,71,53,81,36
4905,3582,Norwegian Bokmål (Norsk bokmål),0,1,8,rosa,255,0,173,56,88,-20
4906,3582,Norwegian Bokmål (Norsk bokmål),0,1,9,mørkeblå,0,34,255,34,71,-103
4907,3582,Norwegian Bokmål (Norsk bokmål),0,1,10,rosa,255,0,250,60,97,-58
4908,3582,Norwegian Bokmål (Norsk bokmål),0,1,11,grønn,0,255,57,87,-84,73
4909,3580,English (English),0,1,0,Neon Yellow,241,255,0,96,-27,93
4910,3580,English (English),0,1,1,Neon Blue,0,176,255,68,-9,-49
4911,3580,English (English),0,1,2,Orange Red,255,37,0,54,76,67
4912,3580,English (English),0,1,3,Hot Pink,255,0,145,55,85,-5
4913,3580,English (English),0,1,4,Yellow,255,230,0,90,-9,89
4914,3580,English (English),0,1,5,Neon Green,0,255,106,88,-79,56
4915,3580,English (English),0,1,6,Fuchsia,255,0,239,59,96,-53
4916,3580,English (English),0,1,7,Lime Green,133,255,0,90,-66,86
4917,3580,English (English),0,1,8,Red,255,0,26,53,80,59
4918,3580,English (English),0,1,9,Magenta,255,0,201,57,91,-34
4919,3580,English (English),0,1,10,Violet Red,255,0,50,53,80,48
4920,3580,English (English),0,1,11,Orange,255,133,0,68,40,74
4921,3584,English (English),0,1,0,Cyan,0,255,255,91,-48,-14
4922,3584,English (English),0,1,1,Turqoise,0,208,255,77,-26,-34
4923,3584,English (English),0,1,2,Hot pink,255,0,90,54,82,25
4924,3584,English (English),0,1,3,Yellow-orange,255,154,0,72,29,77
4925,3584,English (English),0,1,4,Red,255,0,46,53,80,50
4926,3584,English (English),0,1,5,Blue,0,107,255,49,32,-79
4927,3584,English (English),0,1,6,Lime,117,255,0,89,-70,85
4928,3584,English (English),0,1,7,Magenta,255,0,205,57,91,-36
4929,3584,English (English),0,1,8,Light green,0,255,75,87,-83,68
4930,3584,English (English),0,1,9,Violet,233,0,255,56,94,-66
4931,3584,English (English),0,1,10,Blue,0,74,255,41,52,-92
4932,3584,English (English),0,1,11,Fuschia,255,0,146,55,85,-5
4933,3580,English (English),0,3,0,,0,121,255,52,23,-73
4934,3580,English (English),0,3,1,,0,185,255,70,-14,-45
4935,3580,English (English),0,3,2,,81,255,0,88,-78,84
4936,3580,English (English),0,3,3,,0,82,255,43,47,-89
4937,3580,English (English),0,3,4,,0,109,255,49,30,-79
4938,3580,English (English),0,3,5,,0,245,255,88,-43,-18
4939,3580,English (English),0,3,6,Orange,255,100,0,61,55,71
4940,3580,English (English),0,3,7,,0,24,255,33,74,-105
4941,3580,English (English),0,3,8,,255,0,105,54,83,17
4942,3580,English (English),0,3,9,,119,0,255,39,82,-95
4943,3580,English (English),0,3,10,,0,55,255,37,62,-98
4944,3580,English (English),0,3,11,,0,144,255,59,8,-63
4945,3582,Norwegian Bokmål (Norsk bokmål),0,3,0,gull,255,180,0,78,16,81
4946,3582,Norwegian Bokmål (Norsk bokmål),0,3,1,blå,0,22,255,33,75,-105
4947,3582,Norwegian Bokmål (Norsk bokmål),0,3,2,oransje,255,136,0,68,38,74
4948,3582,Norwegian Bokmål (Norsk bokmål),0,3,3,rosa,255,0,216,58,93,-42
4949,3582,Norwegian Bokmål (Norsk bokmål),0,3,4,rød,255,0,26,53,80,59
4950,3582,Norwegian Bokmål (Norsk bokmål),0,3,5,lysegrønn,171,255,0,91,-54,88
4951,3582,Norwegian Bokmål (Norsk bokmål),0,3,6,turkis,0,255,245,90,-50,-9
4952,3582,Norwegian Bokmål (Norsk bokmål),0,3,7,lyseblå,0,160,255,63,0,-56
4953,3582,Norwegian Bokmål (Norsk bokmål),0,3,8,rød,255,28,0,54,77,67
4954,3582,Norwegian Bokmål (Norsk bokmål),0,3,9,gul,255,247,0,95,-17,92
4955,3582,Norwegian Bokmål (Norsk bokmål),0,3,10,blågrønn,0,255,159,88,-71,32
4956,3582,Norwegian Bokmål (Norsk bokmål),0,3,11,lyseblå,0,220,255,80,-32,-29
4957,3582,Norwegian Bokmål (Norsk bokmål),0,6,0,lyseblå,0,156,255,62,1,-58
4958,3582,Norwegian Bokmål (Norsk bokmål),0,6,1,blå,0,124,255,53,21,-72
4959,3582,Norwegian Bokmål (Norsk bokmål),0,6,2,lyseblå,0,186,255,71,-15,-44
4960,3582,Norwegian Bokmål (Norsk bokmål),0,6,3,lysegrønn,202,255,0,93,-42,90
4961,3582,Norwegian Bokmål (Norsk bokmål),0,6,4,blå,0,91,255,45,42,-86
4962,3582,Norwegian Bokmål (Norsk bokmål),0,6,5,gul,255,238,0,92,-13,91
4963,3582,Norwegian Bokmål (Norsk bokmål),0,6,6,fiolett,148,0,255,43,84,-88
4964,3582,Norwegian Bokmål (Norsk bokmål),0,6,7,rosa,255,0,206,57,91,-37
4965,3582,Norwegian Bokmål (Norsk bokmål),0,6,8,grønn,65,255,0,88,-81,83
4966,3582,Norwegian Bokmål (Norsk bokmål),0,6,9,rosa,255,0,132,55,84,1
4967,3582,Norwegian Bokmål (Norsk bokmål),0,6,10,grønn,0,255,84,88,-82,65
4968,3582,Norwegian Bokmål (Norsk bokmål),0,6,11,grønn,0,255,137,88,-75,42
4969,3584,English (English),0,3,0,Lime,170,255,0,91,-54,88
4970,3584,English (English),0,3,1,Gold,255,217,0,87,-2,87
4971,3584,English (English),0,3,2,Yellow-orange,255,191,0,81,10,83
4972,3584,English (English),0,3,3,Light green,0,255,84,88,-82,65
4973,3584,English (English),0,3,4,Turquoise,0,255,197,89,-63,13
4974,3584,English (English),0,3,5,Red,255,0,70,53,81,37
4975,3584,English (English),0,3,6,Purple,181,0,255,48,88,-80
4976,3584,English (English),0,3,7,Red-orange,255,49,0,55,73,68
4977,3584,English (English),0,3,8,Cyan,0,255,251,90,-49,-12
4978,3584,English (English),0,3,9,Indigo,85,0,255,36,80,-101
4979,3584,English (English),0,3,10,Magenta,255,0,217,58,93,-42
4980,3584,English (English),0,3,11,Orange,255,148,0,71,32,76
4981,3584,English (English),0,6,0,Violet,139,0,255,42,84,-90
4982,3584,English (English),0,6,1,Seafoam,0,255,142,88,-74,40
4983,3584,English (English),0,6,2,Light Blue,0,162,255,64,-1,-55
4984,3584,English (English),0,6,3,Orange,255,94,0,61,58,70
4985,3584,English (English),0,6,4,Blue,0,41,255,35,69,-102
4986,3584,English (English),0,6,5,Turquoise,0,192,255,72,-18,-42
4987,3584,English (English),0,6,6,Hot pink,255,0,114,54,83,11
4988,3584,English (English),0,6,7,Light Blue,0,140,255,58,11,-65
4989,3584,English (English),0,6,8,Light lime,196,255,0,93,-44,89
4990,3584,English (English),0,6,9,Light Blue,0,122,255,53,22,-73
4991,3584,English (English),0,6,10,Robin's egg blue,0,255,170,89,-69,26
4992,3584,English (English),0,6,11,Yellow,252,255,0,96,-22,94
4993,3588,English (English),0,1,0,Yellow,255,244,0,94,-16,92
4994,3588,English (English),0,1,1,Orange,255,113,0,64,50,72
4995,3588,English (English),0,1,2,Red Violet,255,0,64,53,81,40
4996,3588,English (English),0,1,3,Chartreuse,81,255,0,88,-78,84
4997,3588,English (English),0,1,4,Fuchsia,255,0,253,60,97,-59
4998,3588,English (English),0,1,5,Magenta,255,0,100,54,82,20
4999,3588,English (English),0,1,6,Aquamarine,0,244,255,87,-43,-18
5000,3588,English (English),0,1,7,Blue,0,2,255,32,78,-107
5001,3588,English (English),0,1,8,Lime,0,255,69,87,-83,70
5002,3588,English (English),0,1,9,Turquoise,0,171,255,66,-6,-51
5003,3588,English (English),0,1,10,Sea Green,0,255,100,88,-80,58
5004,3588,English (English),0,1,11,Fuchsia,255,0,140,55,85,-2
5005,3588,English (English),0,3,0,Magenta,255,0,154,55,86,-10
5006,3588,English (English),0,3,1,Violet,166,0,255,46,86,-84
5007,3588,English (English),0,3,2,Turquoise,0,187,255,71,-15,-44
5008,3588,English (English),0,3,3,Chartreuse,191,255,0,92,-46,89
5009,3588,English (English),0,3,4,Blue,0,93,255,45,40,-85
5010,3588,English (English),0,3,5,Red,255,0,45,53,80,50
5011,3588,English (English),0,3,6,Yellow,255,233,0,91,-10,90
5012,3588,English (English),0,3,7,Cobalt,0,116,255,51,26,-76
5013,3588,English (English),0,3,8,Blue,0,67,255,39,56,-95
5014,3588,English (English),0,3,9,Cerulean,0,141,255,58,10,-65
5015,3588,English (English),0,3,10,Yellow Orange,255,180,0,78,16,81
5016,3588,English (English),0,3,11,Fuchsia,255,0,181,56,89,-24
5017,3591,English (English),0,1,0,hot pink,255,0,105,54,83,17
5018,3591,English (English),0,1,1,lime green,210,255,0,93,-39,90
5019,3591,English (English),0,1,2,red,255,40,0,54,75,67
5020,3591,English (English),0,1,3,yellow,255,237,0,92,-12,91
5021,3591,English (English),0,1,4,lime green,179,255,0,92,-51,88
5022,3591,English (English),0,1,5,light blue,0,184,255,70,-13,-45
5023,3591,English (English),0,1,6,aqua,0,255,190,89,-64,17
5024,3591,English (English),0,1,7,orange,255,161,0,74,26,78
5025,3591,English (English),0,1,8,purple,165,0,255,45,86,-84
5026,3591,English (English),0,1,9,light blue,0,230,255,83,-36,-25
5027,3591,English (English),0,1,10,magenta,255,0,113,54,83,12
5028,3591,English (English),0,1,11,lilac,219,0,255,54,92,-70
5029,3588,English (English),0,6,0,Sage Green,0,255,149,88,-73,36
5030,3588,English (English),0,6,1,Sky Blue,0,211,255,78,-27,-33
5031,3588,English (English),0,6,2,Orange,255,133,0,68,40,74
5032,3588,English (English),0,6,3,Sea Green,0,255,208,89,-60,8
5033,3588,English (English),0,6,4,Fuchsia,255,0,236,59,95,-51
5034,3588,English (English),0,6,5,Yellow Orange,255,186,0,79,12,82
5035,3588,English (English),0,6,6,Blue,0,59,255,38,60,-97
5036,3588,English (English),0,6,7,Foam Green,0,255,171,89,-69,26
5037,3588,English (English),0,6,8,Chartreuse,146,255,0,90,-62,86
5038,3588,English (English),0,6,9,Red,255,49,0,55,73,68
5039,3588,English (English),0,6,10,Violet,121,0,255,40,82,-94
5040,3588,English (English),0,6,11,Aquamarine,0,255,245,90,-50,-9
5041,3591,English (English),0,3,0,cornflower blue,0,151,255,61,4,-60
5042,3591,English (English),0,3,1,light green,0,255,25,87,-85,80
